id_consulta,cpf_paciente,nome_paciente,data_nascimento,sexo,data_consulta,especialidade,cid_diagnostico,descricao_diagnostico,id_medico,nome_medico
be3a7b9b-69da-436e-9d16-f7130a1bdf88,42135987050,Bruna Cassiano,1969-09-22,F,2024-12-13,Nutrologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
cb32d72a-d143-485b-8d33-3a8827a3423f,94805267356,Evelyn Campos,1993-04-14,F,2023-02-07,Cardiologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
bed6e764-ca16-40b0-b578-fa467db2ea17,94805267356,Evelyn Campos,1993-04-14,F,2023-11-20,Cardiologia,E11,Diabetes mellitus tipo 2,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
0c9551b6-17d3-4eae-9e3a-50a6c1d8e462,38260197413,Sr. Ravy Pinto,1975-04-02,M,2024-10-24,Endocrinologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
d7b0db96-17c9-45fd-8b83-608f91a1de63,38260197413,Sr. Ravy Pinto,1975-04-02,M,2023-10-07,Clinica Geral,E66,Obesidade,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
5e74f87a-2c0f-47a7-a99e-4fd875741f9e,38260197413,Sr. Ravy Pinto,1975-04-02,M,2024-01-31,Cardiologia,R73,Glicemia elevada / Pre-diabetes,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
9fbadbc0-3774-46eb-a107-dc8ffe5b2d31,38260197413,Sr. Ravy Pinto,1975-04-02,M,2024-06-15,Cardiologia,R73,Glicemia elevada / Pre-diabetes,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
8e91eb22-1657-46d2-a4c0-08bd5aaf00e6,63957401216,Benício Oliveira,1990-10-10,M,2024-03-16,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
3393c2ec-64c8-4583-a2cb-915ca104cb4d,43596728029,Alexandre Duarte,1991-04-07,M,2023-03-23,Cardiologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
301aed59-c425-4185-8b0d-b7b509baade8,43596728029,Alexandre Duarte,1991-04-07,M,2024-04-01,Nutrologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
1f1e250b-75ae-4415-9982-ff1c01481d90,43596728029,Alexandre Duarte,1991-04-07,M,2023-12-26,Nutrologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
ae501358-2a2d-4cdd-ae4a-725ba275c061,58326917419,Lucas Cunha,1953-10-12,M,2024-03-21,Cardiologia,E11,Diabetes mellitus tipo 2,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
99d084ee-7ff9-45d2-ae9a-5ec10dd735b9,02159863424,Davi Sales,1999-12-03,M,2024-11-26,Endocrinologia,E11,Diabetes mellitus tipo 2,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
698ee74a-9b57-484e-8b6b-f99bd0d57eb9,32178594050,Kevin Sá,1964-05-22,M,2023-05-10,Clinica Geral,E66,Obesidade,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
e7d0b6fc-d5ac-4247-a356-35f778549d02,62741509352,Theodoro Borges,1970-09-22,M,2024-01-28,Clinica Geral,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
81e018b1-c162-4663-a337-61fc45ff0d96,62741509352,Theodoro Borges,1970-09-22,M,2024-01-16,Nutrologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
3fda1a2a-5840-479f-b019-236d2ed0d6bd,94530278123,Sr. Valentim Cavalcante,1976-12-27,M,2024-10-27,Cardiologia,E11,Diabetes mellitus tipo 2,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
342a7b70-3e17-4546-b85e-9fb3c8f285a2,04397681520,Helena Rezende,1956-08-31,F,2024-06-14,Nutrologia,E11,Diabetes mellitus tipo 2,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
88780e8d-8b32-47a7-b024-22b3708200b2,04397681520,Helena Rezende,1956-08-31,F,2023-08-08,Cardiologia,E11,Diabetes mellitus tipo 2,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
5ade194e-f306-459b-9ce7-74899c801596,72146095849,Rafael Pacheco,1983-07-08,M,2023-06-26,Nutrologia,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
dbe9e9a8-3d59-4f0d-811d-00fc14c745ca,72146095849,Rafael Pacheco,1983-07-08,M,2024-12-27,Clinica Geral,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
cb420b3b-7d67-49f9-abdd-04e4fa0e0564,72146095849,Rafael Pacheco,1983-07-08,M,2024-12-29,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
c398fc54-9735-4bd7-86cc-67146809e2c4,72146095849,Rafael Pacheco,1983-07-08,M,2023-05-23,Endocrinologia,E66,Obesidade,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
dac52eec-85be-4086-8f30-52f0b4ed4e74,23174958032,Beatriz Lima,1988-12-29,F,2024-07-18,Endocrinologia,E11,Diabetes mellitus tipo 2,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
6d85672a-8e71-4660-b6ec-893459e69e61,23174958032,Beatriz Lima,1988-12-29,F,2024-05-05,Nutrologia,R73,Glicemia elevada / Pre-diabetes,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
9bf6977f-ed78-4682-8df1-99f429b5805e,23174958032,Beatriz Lima,1988-12-29,F,2023-11-21,Clinica Geral,E66,Obesidade,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
c6502d68-750b-4ca9-8fcb-f42da2c43f0e,23174958032,Beatriz Lima,1988-12-29,F,2024-07-18,Endocrinologia,E11,Diabetes mellitus tipo 2,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
3769aefd-97c1-4f80-8fc5-8d42e09306c5,84376902500,Henrique Vargas,1975-05-31,M,2023-02-26,Clinica Geral,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
5233b2f3-c21b-4f7f-b0df-ca59e2b9f606,84376902500,Henrique Vargas,1975-05-31,M,2023-06-15,Cardiologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
1b302ce9-9cf7-4834-b4cc-c11ef2233253,43018576217,Stella Ramos,1996-08-14,F,2023-10-18,Clinica Geral,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
66678671-3bef-49ce-99a6-11bc5e1d19f7,43018576217,Stella Ramos,1996-08-14,F,2024-10-12,Cardiologia,Z00,Consulta de rotina,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
af638b00-3e01-41fe-913b-971230cdadc5,23719864537,Hellena Carvalho,1986-06-23,F,2024-10-18,Endocrinologia,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
8a388ca8-e2f9-4bfc-906a-0ec390e41381,23719864537,Hellena Carvalho,1986-06-23,F,2024-11-05,Cardiologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
cc5b7626-201f-4825-b904-d36f8f443d70,70365918466,Thales Freitas,1990-08-13,M,2023-09-29,Endocrinologia,E66,Obesidade,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
48a460f0-b6f7-4e14-aee1-cc886dfafbbf,08925431670,José Pedro Araújo,1950-07-23,M,2024-10-04,Cardiologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
f5446033-b4cb-4138-85d6-8819e995e091,08925431670,José Pedro Araújo,1950-07-23,M,2023-09-08,Nutrologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
3deb5c97-4959-4f33-aa67-5de1a2666775,08925431670,José Pedro Araújo,1950-07-23,M,2023-03-16,Clinica Geral,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
8d61b7ad-e9d3-4ce0-8a32-25a59e5b3d0a,08925431670,José Pedro Araújo,1950-07-23,M,2024-03-01,Nutrologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
4d35d463-53c4-4cfe-b115-22e34b44f632,59316470234,Ana Sophia Vasconcelos,1975-03-01,F,2023-11-23,Cardiologia,R73,Glicemia elevada / Pre-diabetes,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
6f0574dd-65eb-4918-8d4d-68296b46ecc6,59316470234,Ana Sophia Vasconcelos,1975-03-01,F,2024-01-15,Clinica Geral,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
c42ab780-c36a-4f3b-88b4-ed7d4b51a4c3,59316470234,Ana Sophia Vasconcelos,1975-03-01,F,2023-10-01,Nutrologia,R73,Glicemia elevada / Pre-diabetes,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
54c629fb-c3bb-4871-8a8a-148053f1ddc2,59316470234,Ana Sophia Vasconcelos,1975-03-01,F,2023-04-10,Clinica Geral,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
e1c50963-5821-49a4-a905-94d4fda63ea8,81957236400,Heloísa Castro,1995-07-01,F,2024-03-04,Endocrinologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
bc9ca7b8-c814-42a6-bbbb-7b07ad565487,81957236400,Heloísa Castro,1995-07-01,F,2024-08-14,Cardiologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
1ea1b927-2a6d-46e8-b5de-507d4f9c9e05,81957236400,Heloísa Castro,1995-07-01,F,2024-06-11,Nutrologia,R73,Glicemia elevada / Pre-diabetes,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
3fea7ac6-b77c-4ea8-8232-9c47b82a74b2,20684917378,Heloísa Vargas,1965-10-24,F,2023-01-24,Clinica Geral,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
5c8ded3a-7d54-4517-9d21-244ed2618e7c,20684917378,Heloísa Vargas,1965-10-24,F,2023-08-09,Cardiologia,Z00,Consulta de rotina,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
26e446ca-63e4-4270-9971-32a56eb3fff2,20684917378,Heloísa Vargas,1965-10-24,F,2024-09-03,Nutrologia,R73,Glicemia elevada / Pre-diabetes,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
6fbba931-0622-4f00-88e1-b2b225c2accd,20684917378,Heloísa Vargas,1965-10-24,F,2023-01-09,Clinica Geral,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
25b642bf-95ac-49ff-8e8e-da5343620e37,28916345006,Lucca Freitas,1963-01-12,M,2024-02-17,Cardiologia,R73,Glicemia elevada / Pre-diabetes,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
8c9f249c-bcf1-49b8-8284-3ea1cb67eec8,28916345006,Lucca Freitas,1963-01-12,M,2024-07-29,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
81ea379b-4bf0-4c84-96f8-829ae67bb5ee,28916345006,Lucca Freitas,1963-01-12,M,2023-10-23,Clinica Geral,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
958a5229-2a6a-4bba-b030-d440d0d61526,28916345006,Lucca Freitas,1963-01-12,M,2023-10-14,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
6442349a-d6cb-4921-8658-5c4bbf9b0e8b,93057681484,Evelyn da Cunha,1967-01-26,F,2024-01-18,Cardiologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
53878ecc-ed2d-4387-9669-203bf02288ee,93057681484,Evelyn da Cunha,1967-01-26,F,2023-07-23,Nutrologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
6c565004-20eb-4c01-b5b5-ab14f41e5c35,27039618478,Rael Borges,1997-07-18,M,2024-06-15,Nutrologia,E11,Diabetes mellitus tipo 2,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
17a80027-b38c-46a4-a05e-1c1a55d2502f,86190352740,Sr. João Guilherme Pacheco,1986-02-21,M,2024-09-19,Cardiologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
4152f8ba-5e0d-40a2-89df-fdf0a13f0c97,86190352740,Sr. João Guilherme Pacheco,1986-02-21,M,2024-09-23,Cardiologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
49bbff70-b45c-419b-aa18-99196c118f4d,52980317497,Maria Clara Sales,1970-11-21,F,2023-11-03,Nutrologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
87c7a93a-e698-4e04-8de7-a4f2e0cfdf7b,52980317497,Maria Clara Sales,1970-11-21,F,2023-12-06,Clinica Geral,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
6d7a2091-683b-4761-93b2-9c097524ac46,52980317497,Maria Clara Sales,1970-11-21,F,2023-11-12,Clinica Geral,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
ac8471f9-d339-4b0a-9e02-510845756cf2,91765340810,Dra. Valentina Carvalho,1954-12-03,F,2024-08-14,Endocrinologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
3abcc679-bcbb-41ef-a40f-b49d9547098e,91765340810,Dra. Valentina Carvalho,1954-12-03,F,2024-05-06,Endocrinologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
96188e37-cdd8-476a-8fec-d8a6fd2c2956,91765340810,Dra. Valentina Carvalho,1954-12-03,F,2024-11-28,Endocrinologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
53c09aa6-89c0-4958-b9b7-97afb4ab32e5,91765340810,Dra. Valentina Carvalho,1954-12-03,F,2024-12-18,Clinica Geral,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
201aee73-c025-4e2a-9a6b-5541e818cbed,17632584080,Cecilia Gonçalves,1964-12-03,F,2023-11-18,Nutrologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
4148cb47-4138-447c-9556-85a44f9c6634,17632584080,Cecilia Gonçalves,1964-12-03,F,2024-05-28,Nutrologia,R73,Glicemia elevada / Pre-diabetes,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
914d89d0-98a5-4834-abca-2b1fa90ef3d2,24591068749,Mathias Lima,1980-02-13,M,2023-08-01,Cardiologia,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
7ba4adc3-9ea5-4057-9e8e-6ba0fd5a4d7a,34169820533,Sra. Rafaela Cunha,1975-05-27,F,2024-04-15,Cardiologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
055baa1a-16c6-49d3-ae41-c5a4a08d6360,34169820533,Sra. Rafaela Cunha,1975-05-27,F,2024-09-16,Nutrologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
dd19ba99-08cb-40b0-8ffc-74b184e5c7d0,34169820533,Sra. Rafaela Cunha,1975-05-27,F,2024-07-25,Cardiologia,R73,Glicemia elevada / Pre-diabetes,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
4158ab7b-4ea4-4eda-be2a-b94f3bb5fbfb,34169820533,Sra. Rafaela Cunha,1975-05-27,F,2023-10-23,Endocrinologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
407633d7-e08d-4fb3-8a5c-0c1d8e528a7e,28109534732,Augusto Teixeira,1965-08-29,M,2023-05-05,Nutrologia,E11,Diabetes mellitus tipo 2,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
648e5f10-ac97-47ee-af8f-0e0bb5a3254d,28109534732,Augusto Teixeira,1965-08-29,M,2023-10-25,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
d47d0d32-c9ca-484c-b842-d894dc0a752a,28109534732,Augusto Teixeira,1965-08-29,M,2024-11-02,Cardiologia,E11,Diabetes mellitus tipo 2,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
04eafe13-a0de-43af-9bec-a1beda7a461f,28109534732,Augusto Teixeira,1965-08-29,M,2024-12-13,Cardiologia,E11,Diabetes mellitus tipo 2,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
4563a67a-a947-491a-a2bd-3a9178024f13,21457960885,Nicolas Pereira,1974-07-05,M,2024-08-23,Endocrinologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
561fc218-fed4-4a3a-be30-ba559da60886,21457960885,Nicolas Pereira,1974-07-05,M,2024-11-16,Endocrinologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
451d688e-96a3-4dc7-92be-ef3971554984,05824316970,Dr. João Miguel da Paz,1955-02-17,M,2024-11-28,Endocrinologia,E11,Diabetes mellitus tipo 2,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
cf452d35-924e-4e50-9503-a5db67b5b8ae,05824316970,Dr. João Miguel da Paz,1955-02-17,M,2024-10-30,Nutrologia,E66,Obesidade,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
a031c05f-f4ed-49fd-ad48-6309f4307e62,26781935003,Lavínia Borges,1960-12-08,F,2023-11-25,Cardiologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
a6f6c6e6-f4a8-4941-9e50-f09e1aa9fe52,26781935003,Lavínia Borges,1960-12-08,F,2024-10-29,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
35079491-d2e5-42c8-a581-215081318285,26781935003,Lavínia Borges,1960-12-08,F,2024-03-03,Endocrinologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
3e2ea6f3-52ed-412d-9a0f-ce783714c0f7,26781935003,Lavínia Borges,1960-12-08,F,2024-05-22,Endocrinologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
6cbaa1fa-532d-47ca-a928-7e82d912041d,45826039124,Vitória Pinto,1953-08-28,F,2023-10-19,Nutrologia,E11,Diabetes mellitus tipo 2,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
3ef688c7-a666-4964-a512-e9fbb005f106,45826039124,Vitória Pinto,1953-08-28,F,2024-05-31,Nutrologia,E11,Diabetes mellitus tipo 2,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
83973bb4-c058-4f8f-a6cd-8680063a46d2,45826039124,Vitória Pinto,1953-08-28,F,2024-04-14,Cardiologia,E66,Obesidade,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
498e6638-17f3-4992-a601-c45448d375c6,06935148766,Dra. Emanuelly Campos,1965-09-02,F,2024-11-21,Endocrinologia,E11,Diabetes mellitus tipo 2,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
cf7cc965-8159-475d-a534-3ea58180a288,06935148766,Dra. Emanuelly Campos,1965-09-02,F,2024-06-11,Cardiologia,E66,Obesidade,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
45dc31a3-ba81-4208-8905-525ea36a4f8c,94531806700,Théo da Luz,1964-05-04,M,2023-07-09,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
204fc5ef-978c-4b8f-92a3-cbcec15f2c2a,58160743939,Davi Luiz Pinto,1997-04-16,M,2023-01-07,Cardiologia,Z00,Consulta de rotina,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
edbf3c33-b974-4014-a28e-1108235259b2,58160743939,Davi Luiz Pinto,1997-04-16,M,2024-04-02,Cardiologia,Z00,Consulta de rotina,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
8111b4e3-64ae-46fd-a3c0-fbd8ef731f00,58160743939,Davi Luiz Pinto,1997-04-16,M,2024-08-19,Clinica Geral,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
14db191d-881d-45f0-83ee-0bd93df37233,58160743939,Davi Luiz Pinto,1997-04-16,M,2024-12-10,Endocrinologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
e59a76ff-caa7-4936-8273-a4724ff41ffa,93014576280,Isabela Aparecida,1997-12-06,F,2023-11-11,Endocrinologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
2b250340-a2e8-4e2f-aa63-e472eb15d0b7,89703256112,Lunna Vargas,1974-03-12,F,2024-10-16,Cardiologia,E66,Obesidade,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
852c69b9-500d-4db7-bbb2-1ff625458015,89703256112,Lunna Vargas,1974-03-12,F,2023-06-06,Nutrologia,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
fcfe433f-4514-4f91-8e41-49c135d45c59,89703256112,Lunna Vargas,1974-03-12,F,2024-04-27,Endocrinologia,E11,Diabetes mellitus tipo 2,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
f3831431-6230-4d7d-86f0-ecbc42adf37d,89703256112,Lunna Vargas,1974-03-12,F,2024-04-02,Cardiologia,E66,Obesidade,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
d403ce0e-b848-4a57-bf31-9a8118dd5e64,75361920452,Nicole Aparecida,1989-03-24,F,2024-07-14,Endocrinologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
38fc0812-acaf-426d-903c-0a35aea8c73a,98615307202,Pedro Borges,1966-01-03,M,2024-11-27,Endocrinologia,E66,Obesidade,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
b9f779d1-11fe-49af-8e13-8ec40b2f96d7,98615307202,Pedro Borges,1966-01-03,M,2024-06-06,Nutrologia,E66,Obesidade,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
932e4354-087e-4223-bb32-556a78ed922a,26830791413,Juan Martins,1986-06-09,M,2024-07-31,Clinica Geral,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
332fcd7d-75cc-48b5-8cd3-ff4321fe6bcf,29106587402,Theo Jesus,1974-12-04,M,2024-02-10,Cardiologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
a5304152-73e6-4581-95d4-24ebdd61924a,29106587402,Theo Jesus,1974-12-04,M,2024-08-15,Clinica Geral,Z00,Consulta de rotina,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
ce2ea3e2-87e2-4db3-a984-f623a0603de8,29106587402,Theo Jesus,1974-12-04,M,2023-12-19,Clinica Geral,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
d60e1598-e297-499b-aa5e-3bd2d68767e3,29106587402,Theo Jesus,1974-12-04,M,2024-04-28,Clinica Geral,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
f552a7fd-61d2-439a-9314-2a3ed572866a,95064871384,Lívia Oliveira,1952-05-28,F,2024-01-27,Nutrologia,E11,Diabetes mellitus tipo 2,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
1cd07389-3d80-4d40-93f3-53f958a723f6,95064871384,Lívia Oliveira,1952-05-28,F,2024-11-30,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
54dbbf1b-c169-4694-88c6-dc3c68565bad,95064871384,Lívia Oliveira,1952-05-28,F,2024-02-07,Endocrinologia,E66,Obesidade,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
f9791a6f-855d-40ab-aa21-4402434c4db8,13596827400,Bernardo Casa Grande,1990-02-13,M,2023-11-02,Nutrologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
9b11b812-409c-41bf-ade8-779c44cd94e7,13596827400,Bernardo Casa Grande,1990-02-13,M,2024-01-24,Endocrinologia,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
44d80ff3-5f6e-4f93-b20c-0cccf38430cf,53690718457,Heloisa Porto,1977-01-13,F,2023-06-08,Cardiologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
bebf8e55-ba4c-4ab1-bd2d-f333bc68211e,53690718457,Heloisa Porto,1977-01-13,F,2023-02-02,Nutrologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
4bb45e9e-9ece-4759-819e-24c554e3b450,97618543020,Oliver Cirino,1963-10-24,M,2024-09-04,Clinica Geral,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
c62e6f4a-3ecb-4eab-9326-b3264e4b6399,45783629146,Daniel Jesus,1993-04-04,M,2023-08-11,Clinica Geral,E66,Obesidade,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
b0cc08d4-d1cb-4813-b8c2-bcfb0cc88587,45783629146,Daniel Jesus,1993-04-04,M,2023-11-23,Cardiologia,E66,Obesidade,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
abafa0c6-8a57-4472-be22-6200f7b29faa,10589463233,Vitor Macedo,1968-01-08,M,2023-08-15,Nutrologia,R73,Glicemia elevada / Pre-diabetes,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
3dd6d00b-ceff-4c24-b7df-720e33cacdd5,10589463233,Vitor Macedo,1968-01-08,M,2024-08-28,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
