id_exame,numero_cpf,paciente_nome,data_coleta,tipo_exame,resultado_valor,unidade,valor_referencia_min,valor_referencia_max,status_resultado,id_laboratorio,nome_laboratorio
21adc420-292b-4a43-8348-ccefd95f8107,14289730523,Luiza Santos,2023-11-02,Glicemia de Jejum,98.8,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
5c9f421a-5bd8-4c27-824d-6661ce18e46e,59437018260,Pedro Sousa,2024-03-20,Triglicerideos,155.6,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
0bbe9d2d-60fd-41ea-8bb4-89c8b30b6a1d,59437018260,Pedro Sousa,2023-12-17,HbA1c,4.4,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
409ae37a-bd57-4fb6-903a-de55732f0d0c,59437018260,Pedro Sousa,2023-07-12,Triglicerideos,117.9,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
8c45def9-edc6-46e2-b9cb-251d8f590c94,07861453235,Cecilia Ferreira,2023-08-22,Glicemia de Jejum,142.7,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
73f7cd37-3df5-4c78-8ffc-7070320d1aa8,07861453235,Cecilia Ferreira,2023-08-05,HbA1c,6.2,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
0a63c8f7-d175-4b59-a593-a5c6cdd57357,32190487579,Sr. Carlos Eduardo Azevedo,2023-05-07,HbA1c,6.6,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
a07d8a0c-dac6-4a38-bc4b-9087375dc83b,08637295410,Clarice Vasconcelos,2024-01-20,Glicemia de Jejum,124.4,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
d6815795-3064-4e1f-aa81-98df2701879a,08637295410,Clarice Vasconcelos,2024-07-01,Triglicerideos,229.0,mg/dL,0.0,150.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
8425f088-150c-41c6-9cf3-38d2ee05675f,08637295410,Clarice Vasconcelos,2024-08-31,Glicemia de Jejum,135.8,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
f6983916-0851-44c1-a389-b9d15fa443bd,42906381713,Otto Oliveira,2024-10-31,Glicemia de Jejum,121.1,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
50e8a796-9220-4d61-90d4-5df52d12a744,71450396801,Samuel da Cruz,2024-03-02,Glicemia de Jejum,77.9,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
e8948c4a-847b-478f-abf1-8f2ae4528f33,84013276950,José Miguel Aparecida,2024-07-14,Glicemia de Jejum,126.5,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
4f8f5d43-666a-41fb-81fb-0733cf031b75,84013276950,José Miguel Aparecida,2024-12-19,Colesterol Total,155.0,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
b981ff97-7e6d-43b2-8e8a-6a700a8868c6,84013276950,José Miguel Aparecida,2024-12-12,HbA1c,5.6,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
413a0799-7e59-40ee-9e17-093125809889,84013276950,José Miguel Aparecida,2023-11-05,Glicemia de Jejum,122.8,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
e179c552-a225-412a-807e-489faf754049,61078342903,Luara Fogaça,2024-11-09,Glicemia de Jejum,102.3,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
6d7c6950-644a-4dd6-b5a5-e5b77eb2e7c4,61078342903,Luara Fogaça,2024-09-29,Triglicerideos,276.1,mg/dL,0.0,150.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
d5de9c13-506e-4355-8ae4-0a77988273b3,61078342903,Luara Fogaça,2024-03-04,HbA1c,5.7,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
dc534ceb-019f-4bfe-846f-a494a492ef48,61078342903,Luara Fogaça,2023-10-17,Glicemia de Jejum,102.9,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
a8f24e16-bf80-4901-8711-5db248ea1cfe,41738592600,Matteo Cardoso,2023-07-23,Colesterol Total,197.0,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
66333e50-385d-4601-8ea0-43ad0344d85e,14935602716,Lavínia Silveira,2024-06-19,Triglicerideos,122.2,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
cb8cacf0-6af5-4055-9d89-a8da817bcee9,14935602716,Lavínia Silveira,2024-12-21,Triglicerideos,156.1,mg/dL,0.0,150.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
64762ceb-4214-4f36-a3af-dad1bed0a01e,14935602716,Lavínia Silveira,2023-06-14,Triglicerideos,188.2,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
67c39846-11d7-44bb-bdbb-fdbf44139c90,14935602716,Lavínia Silveira,2023-08-01,Colesterol Total,196.3,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
44cdbb32-8b7d-42cf-8293-9cd36668e868,14935602716,Lavínia Silveira,2023-12-05,Colesterol Total,212.2,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
e2cc64e9-eb1c-4ba2-8c12-26794c2e92cc,63874912078,Sr. Otto Vasconcelos,2024-11-18,Glicemia de Jejum,163.3,mg/dL,70.0,99.0,Critico,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
0472b594-f695-4147-b254-c7348679564b,63874912078,Sr. Otto Vasconcelos,2024-08-10,Glicemia de Jejum,150.2,mg/dL,70.0,99.0,Critico,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
2e2d8842-15a1-4643-9486-a949d2c158af,26935470838,Ana Julia Cirino,2024-06-07,Glicemia de Jejum,78.3,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
a0020eb3-66d1-4403-b2c5-5ece3e18c35e,26935470838,Ana Julia Cirino,2023-09-20,Glicemia de Jejum,66.3,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
e2a02407-9679-4d32-a51c-bdc943811e57,26935470838,Ana Julia Cirino,2024-04-12,HbA1c,4.7,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
0befda32-d19b-4b23-a438-0ffdfe08238a,26935470838,Ana Julia Cirino,2024-04-20,Triglicerideos,116.9,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
7358d236-10f3-4db4-b933-70c5651c5d05,78910625449,Valentim Melo,2023-02-10,HbA1c,4.6,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
f3d48ae2-46bd-4b5a-8369-232e285c57d6,67394851273,Srta. Melissa Silva,2024-03-12,Triglicerideos,162.6,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
b400930d-bd1b-4f7b-a34f-264963198254,67394851273,Srta. Melissa Silva,2023-04-08,Glicemia de Jejum,117.1,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
c1b9788d-52c1-4ddc-a42f-b85cafbfd507,67394851273,Srta. Melissa Silva,2023-05-22,Glicemia de Jejum,101.6,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
703bcd54-109e-4663-96b0-2a523145d268,42135987050,Bruna Cassiano,2024-03-24,Triglicerideos,154.0,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
21134b07-5a44-4d2a-9f00-fae4d6145684,42135987050,Bruna Cassiano,2023-04-06,Triglicerideos,98.0,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
0532ac77-a25a-463e-953c-12e63572f535,94805267356,Evelyn Campos,2023-04-27,HbA1c,6.2,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
a1c9042b-31d1-4d2b-89a0-f880da047d3c,94805267356,Evelyn Campos,2024-04-12,Colesterol Total,157.5,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
0460bdca-439c-4041-b4a4-669d6256fd29,94805267356,Evelyn Campos,2024-12-07,Colesterol Total,207.5,mg/dL,0.0,200.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
a4b85e00-fdb3-49f1-bfe7-ce85c787eb2f,38260197413,Sr. Ravy Pinto,2023-04-26,HbA1c,6.4,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
2975bc86-2359-4350-9504-b828a5a35844,38260197413,Sr. Ravy Pinto,2023-06-13,Glicemia de Jejum,150.3,mg/dL,70.0,99.0,Critico,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
f52b06e9-9242-4db1-bfcd-bb6309d1bdb6,38260197413,Sr. Ravy Pinto,2024-08-27,Colesterol Total,185.2,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
fb1b024b-9671-41c9-81b9-54a66e59755d,38260197413,Sr. Ravy Pinto,2023-07-05,Colesterol Total,236.0,mg/dL,0.0,200.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
f966b593-56a9-4c44-b9fc-4164ad435859,63957401216,Benício Oliveira,2024-09-18,Triglicerideos,152.3,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
b2579539-643e-4377-865f-a39b36a5b2d7,63957401216,Benício Oliveira,2024-05-09,HbA1c,4.4,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
96000b67-85a5-4221-8b6d-5aa55838443b,63957401216,Benício Oliveira,2024-02-26,Glicemia de Jejum,137.6,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9b689e6a-f021-4549-bf0a-a323ed1b679b,63957401216,Benício Oliveira,2023-03-06,Glicemia de Jejum,113.3,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
3034bce6-ee26-45aa-9217-80957ea47d1c,63957401216,Benício Oliveira,2023-01-13,Triglicerideos,135.8,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
20907c31-e87e-4cb8-b874-26ef010ee6d9,43596728029,Alexandre Duarte,2024-11-16,HbA1c,4.2,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
61b7b1c1-0f49-4b5a-95c1-0eab7e8463bf,43596728029,Alexandre Duarte,2024-03-19,Glicemia de Jejum,83.7,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
fb06164b-bf06-4db7-833e-573d5321c255,43596728029,Alexandre Duarte,2024-05-08,HbA1c,4.7,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
28c10ae7-2052-48c7-8243-d6e226b21d9d,43596728029,Alexandre Duarte,2023-06-02,Colesterol Total,179.2,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
6276f416-d52b-4198-8345-dd1e8d18266a,43596728029,Alexandre Duarte,2023-01-12,Glicemia de Jejum,80.5,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
dea7f13a-fa32-4415-9f1c-a9a7b5c9f50c,58326917419,Lucas Cunha,2024-05-22,Colesterol Total,184.4,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
d03baad6-ac84-41e0-9989-1cf5de301207,58326917419,Lucas Cunha,2024-05-18,Glicemia de Jejum,115.1,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
b83236e7-9d0a-4389-b497-410d198c6e61,02159863424,Davi Sales,2023-10-12,Triglicerideos,160.2,mg/dL,0.0,150.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
2342a3c3-0f21-4e10-9187-62e6fb152874,02159863424,Davi Sales,2024-07-17,HbA1c,6.2,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
5dcef149-793a-4eb3-a1b5-6a350cbf0cea,02159863424,Davi Sales,2024-02-17,Colesterol Total,126.9,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
69d1f11c-f2a7-4f90-9ad7-fa8839b2ce4e,32178594050,Kevin Sá,2024-03-30,Colesterol Total,207.8,mg/dL,0.0,200.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
805df077-5b8f-45cb-92b8-594ca6e19e16,32178594050,Kevin Sá,2023-04-01,Colesterol Total,173.1,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
1b399d19-aeb3-43ca-809f-acc3f64ad736,62741509352,Theodoro Borges,2023-05-02,Triglicerideos,178.4,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
24549a61-3ba2-4709-b567-2117df2abe4b,62741509352,Theodoro Borges,2023-04-16,Glicemia de Jejum,85.3,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
2f8fa22d-d86e-4f12-ad33-f83f18860392,62741509352,Theodoro Borges,2023-02-06,Colesterol Total,155.4,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
e384e267-94dd-4e48-81eb-cc6e86109cb5,62741509352,Theodoro Borges,2023-04-04,Glicemia de Jejum,86.7,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
ecc3a935-45a6-4410-93b2-3cc0e17900c5,94530278123,Sr. Valentim Cavalcante,2024-06-04,Triglicerideos,208.4,mg/dL,0.0,150.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
494ec253-6756-4aab-9f2a-1d252f901f6e,94530278123,Sr. Valentim Cavalcante,2024-11-01,HbA1c,5.0,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
0c86cee3-307a-4bd3-97cf-ec31f8f137b3,94530278123,Sr. Valentim Cavalcante,2023-12-16,Colesterol Total,198.2,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
6999120d-1f82-44be-8fcc-9822db89d3b6,94530278123,Sr. Valentim Cavalcante,2023-08-17,Glicemia de Jejum,158.6,mg/dL,70.0,99.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
3fcd4558-e378-4eed-a8e8-6a3458504ef5,94530278123,Sr. Valentim Cavalcante,2024-07-27,Triglicerideos,142.8,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
bb1015fa-d1d7-4466-a87f-dbced441e994,04397681520,Helena Rezende,2024-11-03,Colesterol Total,185.5,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
69332a58-4ee8-44b6-af3b-58aca249780a,04397681520,Helena Rezende,2023-04-27,Colesterol Total,193.2,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
2833ba48-68e0-4ca5-a5bf-0e17b17cbf25,04397681520,Helena Rezende,2023-01-03,HbA1c,6.3,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
91542c29-2887-4028-b1b9-fe4b71653f2e,04397681520,Helena Rezende,2024-10-10,Triglicerideos,248.5,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
e184d6e6-5551-4735-94b6-ab3429063738,04397681520,Helena Rezende,2024-12-19,Triglicerideos,288.8,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
7cbc949e-63bb-4848-b40d-deb57ef0f2d0,72146095849,Rafael Pacheco,2024-05-19,HbA1c,7.1,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
7ac656bf-96f9-4b59-ba7d-fce622d4a477,23174958032,Beatriz Lima,2023-04-20,Colesterol Total,200.1,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
366d6f90-2a24-4f01-a009-04413d65cf84,23174958032,Beatriz Lima,2023-07-12,HbA1c,6.4,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
414243ff-388f-49f7-9234-893579468ac0,84376902500,Henrique Vargas,2024-04-13,HbA1c,5.0,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
c2c74998-e454-463c-9bb8-ee9ab9ad0842,43018576217,Stella Ramos,2023-04-21,Triglicerideos,161.0,mg/dL,0.0,150.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
694ce980-8adb-480a-8596-ea43a7100664,43018576217,Stella Ramos,2024-10-10,Glicemia de Jejum,77.1,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
3bed6834-6083-4b5d-ac54-2111662d7de9,23719864537,Hellena Carvalho,2024-04-13,Colesterol Total,217.3,mg/dL,0.0,200.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
030e19b2-cb73-44e2-bc5c-4864858fffc4,23719864537,Hellena Carvalho,2024-05-25,HbA1c,5.1,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2c3254cb-029d-40a3-b04b-fae5cb5b3d67,23719864537,Hellena Carvalho,2024-07-20,Glicemia de Jejum,85.9,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
90fee6d4-76a2-4459-bacb-b404abf90105,23719864537,Hellena Carvalho,2024-06-04,Colesterol Total,146.8,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
6f7b031d-a6eb-47a5-a149-2b3cdf35526b,23719864537,Hellena Carvalho,2023-05-12,HbA1c,4.5,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
6b19eaab-c13d-47fc-a59b-d7e7edb51447,70365918466,Thales Freitas,2024-05-31,Triglicerideos,221.2,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
5f4758e5-dfca-40e0-8fdb-d4bbd03bab80,08925431670,José Pedro Araújo,2023-10-08,HbA1c,5.3,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
a1a0a164-a82c-4613-b3dc-1c4ffbc84164,08925431670,José Pedro Araújo,2023-10-29,Triglicerideos,126.7,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
352111ec-ec7a-4dec-abe2-024a7b186e3d,08925431670,José Pedro Araújo,2023-05-22,HbA1c,5.1,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
f051e900-9aea-4c09-93ad-020e75411291,08925431670,José Pedro Araújo,2024-12-19,Triglicerideos,121.1,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
6778ccf5-299b-45e4-957f-679856878ffd,59316470234,Ana Sophia Vasconcelos,2023-07-25,HbA1c,4.6,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
223c8d61-eeda-47ca-9582-fcde1cc3a5f9,59316470234,Ana Sophia Vasconcelos,2024-12-04,Triglicerideos,143.4,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
7d40e674-d958-4e82-b2c2-b525464426db,59316470234,Ana Sophia Vasconcelos,2024-12-28,HbA1c,4.3,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
51987b31-d2eb-4553-92ae-c96b19c77492,59316470234,Ana Sophia Vasconcelos,2024-05-30,HbA1c,5.3,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
899dcf4f-3e99-49da-abbd-63665b073b81,59316470234,Ana Sophia Vasconcelos,2024-12-28,Triglicerideos,76.0,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
a883489a-734f-47fc-9e54-4bebc45551cd,81957236400,Heloísa Castro,2024-08-19,Colesterol Total,184.1,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9aeb3783-3f9b-47d8-aac9-bef2df68fc89,20684917378,Heloísa Vargas,2024-11-21,Colesterol Total,216.2,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
6141082c-d417-4543-bf1b-3e59882a6823,20684917378,Heloísa Vargas,2024-03-08,Triglicerideos,137.2,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
0fd21616-3004-4fe5-8b35-cbcdeb4460a2,20684917378,Heloísa Vargas,2023-01-26,Glicemia de Jejum,91.2,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
bc84dfe5-061f-4339-afd2-555ac2f54649,20684917378,Heloísa Vargas,2023-02-24,HbA1c,5.9,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
2e241ec5-c6c5-4753-9b66-c746b51d7cb3,20684917378,Heloísa Vargas,2023-07-24,Glicemia de Jejum,112.5,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
c0e18ae2-222a-4562-aa03-5475f8ff86b5,28916345006,Lucca Freitas,2024-11-30,Triglicerideos,84.9,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
38374b8e-fa96-4eb5-a3dd-4e5fa60f5368,28916345006,Lucca Freitas,2023-03-05,HbA1c,5.5,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
0007f47a-fc29-48a7-84fd-a10d9ffb6505,28916345006,Lucca Freitas,2023-07-28,Triglicerideos,118.3,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
54fe4dc2-606f-4cf1-8410-501660812fbe,93057681484,Evelyn da Cunha,2024-04-08,Triglicerideos,148.6,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
d766531b-4e78-4fb1-8b8b-03156befe4a2,93057681484,Evelyn da Cunha,2024-10-24,HbA1c,5.5,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
a8488718-146e-431d-9666-24a6e6fe534f,93057681484,Evelyn da Cunha,2023-09-01,Colesterol Total,234.2,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
fd1d293c-bc99-478f-8f0b-90a2993cdc72,93057681484,Evelyn da Cunha,2024-12-10,Triglicerideos,110.4,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
92224c4a-acf6-45da-8a4a-9893c55c516c,93057681484,Evelyn da Cunha,2024-01-26,Glicemia de Jejum,125.6,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
248068c3-89c5-40f5-bc44-2f691f03b2d1,27039618478,Rael Borges,2024-07-19,Triglicerideos,211.2,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
096368ff-9926-45c6-a57a-2c84f9cfc1da,27039618478,Rael Borges,2023-09-15,Glicemia de Jejum,138.6,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
88227b42-3c3f-4e0d-bc7f-8f0104e05871,27039618478,Rael Borges,2023-08-19,Colesterol Total,183.1,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
657c820a-13d0-4444-b60f-83670908c97f,27039618478,Rael Borges,2024-08-25,Triglicerideos,190.3,mg/dL,0.0,150.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
70384240-a0d0-4598-9e5b-a455b60a450e,86190352740,Sr. João Guilherme Pacheco,2023-07-18,HbA1c,4.9,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
78b0c6a3-58f1-4d30-81ff-03021a737115,86190352740,Sr. João Guilherme Pacheco,2023-07-01,Colesterol Total,176.4,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
df4f2600-190d-40b5-9d95-294154ec4d39,86190352740,Sr. João Guilherme Pacheco,2023-07-11,Glicemia de Jejum,99.2,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
b1b24290-98dd-436f-b843-5318f88794fd,86190352740,Sr. João Guilherme Pacheco,2024-01-22,Glicemia de Jejum,92.1,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
53a36127-167d-4f37-bd82-9feaa1ad80a7,86190352740,Sr. João Guilherme Pacheco,2023-10-13,Colesterol Total,223.4,mg/dL,0.0,200.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
