id_atendimento,documento_paciente,nome_completo,data_atendimento,peso_kg,altura_cm,imc,classificacao_imc,circunferencia_abdominal_cm,plano_alimentar,meta_calorica,id_nutricionista,nome_nutricionista
da37b52d-9da7-49c7-a2dc-ac9dc553214b,509.428.631-51,Théo da Mota,2023-04-23,116.89999999999999,188,33.1,Obesidade Grau I,109.0,Plano low carb com aumento de proteinas magras,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
747a71ea-df3b-416a-9a12-fc8b08640046,285.967.140-49,Srta. Esther Campos,2024-02-08,75.30000000000001,173,25.2,Sobrepeso,89.5,Plano low carb com aumento de proteinas magras,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
9e6fbcda-30ef-4a72-926d-68d63213b4f6,285.967.140-49,Srta. Esther Campos,2024-07-12,74.70000000000002,173,25.0,Sobrepeso,80.1,Dieta mediterranea com controle de gorduras saturadas,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
4b884297-d965-45b3-831b-7d3618931a86,260.439.187-22,Marina Machado,2024-01-29,45.0,173,15.0,Magreza,91.1,Plano low carb com aumento de proteinas magras,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
b2ad77dd-d259-484a-9cf4-f9e5e63c8d7c,260.439.187-22,Marina Machado,2023-05-18,45.0,173,15.0,Magreza,73.1,Dieta hipocalorica com restricao de carboidratos simples,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
0b526620-a2ee-4029-a36c-c8df5edb22c6,260.439.187-22,Marina Machado,2024-05-13,45.0,173,15.0,Magreza,75.4,Dieta balanceada com fracionamento em 5 refeicoes,1600,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
4eff8cc6-bbc4-4baf-97c0-44a94b8ee285,260.439.187-22,Marina Machado,2024-04-11,45.0,173,15.0,Magreza,77.1,Dieta balanceada com fracionamento em 5 refeicoes,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
bcbb19f6-6718-41e6-8712-2e433018a97c,615.324.780-62,Dra. Maria Eduarda Garcia,2024-07-19,72.2,166,26.2,Sobrepeso,77.8,Dieta balanceada com fracionamento em 5 refeicoes,2000,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
f484171b-b1ef-4160-8082-05c3e030bc8d,615.324.780-62,Dra. Maria Eduarda Garcia,2024-03-10,71.7,166,26.0,Sobrepeso,73.5,Dieta hipocalorica com restricao de carboidratos simples,2200,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
ded7ca84-8911-44f5-a6dc-5ec03d9752e0,851.749.623-09,Sr. José Rezende,2024-12-30,83.2,169,29.1,Sobrepeso,91.8,Plano low carb com aumento de proteinas magras,2000,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
95faff1d-286d-44b7-9809-8575078acc44,851.749.623-09,Sr. José Rezende,2024-01-11,81.8,169,28.6,Sobrepeso,79.9,Dieta hipocalorica com restricao de carboidratos simples,1400,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
b173c0bf-64d6-40ac-bcd8-f420f56c38ce,851.749.623-09,Sr. José Rezende,2023-04-26,80.89999999999999,169,28.3,Sobrepeso,84.8,Dieta balanceada com fracionamento em 5 refeicoes,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
f213b538-6de1-4d28-b1f8-5586589b7f5b,851.749.623-09,Sr. José Rezende,2023-10-14,80.69999999999999,169,28.3,Sobrepeso,77.4,Dieta balanceada com fracionamento em 5 refeicoes,2200,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
87632c2a-086c-4be2-8d72-38c90ba6bd0d,018.927.536-77,Larissa Castro,2023-04-01,70.7,157,28.7,Sobrepeso,67.4,Dieta mediterranea com controle de gorduras saturadas,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
4c2dafe6-c522-4d49-8366-d86fbdbffd40,493.052.186-60,Guilherme Pinto,2024-12-01,107.5,168,38.1,Obesidade Grau II,97.2,Plano low carb com aumento de proteinas magras,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
6b05df3f-d8b7-4343-92da-8897626d868a,493.052.186-60,Guilherme Pinto,2024-07-01,107.4,168,38.1,Obesidade Grau II,79.7,Dieta hipocalorica com restricao de carboidratos simples,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
38c89fc2-5648-40f0-a31f-480cc90bca60,493.052.186-60,Guilherme Pinto,2024-08-10,106.7,168,37.8,Obesidade Grau II,94.5,Plano low carb com aumento de proteinas magras,2000,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
c2ddf863-ed33-41c7-ad21-4957a5dd8501,493.052.186-60,Guilherme Pinto,2023-10-24,106.2,168,37.6,Obesidade Grau II,84.1,Dieta mediterranea com controle de gorduras saturadas,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
497c0e71-647c-46c0-a647-abfd30905e56,493.052.186-60,Guilherme Pinto,2023-11-08,105.2,168,37.3,Obesidade Grau II,110.9,Plano low carb com aumento de proteinas magras,1400,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
5f6cdbef-9c77-4274-8e2c-ea0c3452ad2b,493.052.186-60,Guilherme Pinto,2023-06-23,104.3,168,37.0,Obesidade Grau II,102.3,Dieta hipocalorica com restricao de carboidratos simples,1800,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
ade81b2f-cd26-47d6-b9f1-47ace35b5078,734.269.815-64,Carlos Eduardo Mendes,2024-05-11,101.3,185,29.6,Sobrepeso,82.8,Dieta hipocalorica com restricao de carboidratos simples,1600,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
8682591c-f878-45d0-ba8f-48cdbc860dde,734.269.815-64,Carlos Eduardo Mendes,2023-09-16,100.5,185,29.4,Sobrepeso,92.1,Dieta mediterranea com controle de gorduras saturadas,2200,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
d445a93d-219f-413d-8472-21e66d6b6f2f,734.269.815-64,Carlos Eduardo Mendes,2023-01-15,100.1,185,29.2,Sobrepeso,75.2,Dieta hipocalorica com restricao de carboidratos simples,2200,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
6d2fcdad-80e7-429a-9f26-1aed019d2111,734.269.815-64,Carlos Eduardo Mendes,2023-06-04,99.8,185,29.2,Sobrepeso,86.3,Dieta balanceada com fracionamento em 5 refeicoes,1800,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
772dd724-328f-45a4-8fd1-df8c9aebab79,734.269.815-64,Carlos Eduardo Mendes,2024-12-18,98.6,185,28.8,Sobrepeso,83.6,Dieta mediterranea com controle de gorduras saturadas,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
8720677f-eccb-4412-8fac-158640ce4277,734.269.815-64,Carlos Eduardo Mendes,2023-02-03,98.3,185,28.7,Sobrepeso,84.1,Plano low carb com aumento de proteinas magras,1400,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
7a5af9a3-82d1-4268-9675-69a5e2b89a0a,538.219.604-42,João Lucas Almeida,2024-05-22,112.39999999999999,190,31.1,Obesidade Grau I,105.2,Dieta balanceada com fracionamento em 5 refeicoes,2000,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
c2bed40f-a96b-4260-9ef6-fd2973f2e081,538.219.604-42,João Lucas Almeida,2024-10-14,111.99999999999999,190,31.0,Obesidade Grau I,100.9,Dieta mediterranea com controle de gorduras saturadas,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
c03ab610-c9c4-4bd1-9a5c-35fbc81ac8f9,957.801.624-76,Bruna da Costa,2023-02-25,79.7,174,26.3,Sobrepeso,84.3,Plano low carb com aumento de proteinas magras,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
66bd5cf2-ccb4-4305-988c-8535628f17b6,957.801.624-76,Bruna da Costa,2024-02-13,79.60000000000001,174,26.3,Sobrepeso,68.8,Dieta balanceada com fracionamento em 5 refeicoes,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
c1b31074-3f7c-4122-85dd-ae4cc30b8073,957.801.624-76,Bruna da Costa,2023-08-28,78.9,174,26.1,Sobrepeso,74.3,Dieta balanceada com fracionamento em 5 refeicoes,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
a19c7173-05a0-4d07-bd24-101b70935916,957.801.624-76,Bruna da Costa,2024-06-27,78.2,174,25.8,Sobrepeso,81.0,Dieta balanceada com fracionamento em 5 refeicoes,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
84d85285-bbb0-4194-86a5-5988bed3525f,957.801.624-76,Bruna da Costa,2024-01-27,77.8,174,25.7,Sobrepeso,82.7,Plano low carb com aumento de proteinas magras,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
363c9d25-de54-4354-bede-61e02f9fea89,187.945.263-46,Noah Duarte,2024-06-28,68.8,177,22.0,Normal,73.0,Plano low carb com aumento de proteinas magras,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
b3d9e58a-03b4-4cb6-9ee1-0ccfe587c2cc,187.945.263-46,Noah Duarte,2023-12-10,67.89999999999999,177,21.7,Normal,101.3,Plano low carb com aumento de proteinas magras,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
de2556cf-218c-49b2-a4b9-7294d818139e,187.945.263-46,Noah Duarte,2024-11-01,66.69999999999999,177,21.3,Normal,94.1,Dieta balanceada com fracionamento em 5 refeicoes,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
1867ad9b-0b39-4a7a-b9a2-4de7ca660582,187.945.263-46,Noah Duarte,2024-11-19,65.49999999999999,177,20.9,Normal,86.8,Dieta mediterranea com controle de gorduras saturadas,2200,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
8cdd6545-1c73-4cd1-b63d-24365d08b95b,187.945.263-46,Noah Duarte,2023-11-17,64.99999999999999,177,20.7,Normal,82.6,Dieta hipocalorica com restricao de carboidratos simples,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
2cf477f3-58ff-4662-9b13-35745d152336,187.945.263-46,Noah Duarte,2024-02-26,63.79999999999998,177,20.4,Normal,80.3,Dieta hipocalorica com restricao de carboidratos simples,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
634a2da7-4933-4e6d-bf80-e601b9d21a76,716.043.892-22,Ester Duarte,2023-08-13,72.5,174,23.9,Normal,74.4,Plano low carb com aumento de proteinas magras,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
af87fe96-aae3-486d-aa42-41d5acaace98,678.095.142-02,Marcela Vasconcelos,2023-04-05,48.6,171,16.6,Magreza,82.6,Dieta hipocalorica com restricao de carboidratos simples,2200,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
a7c387a0-1dec-4c39-a302-27584d28291b,678.095.142-02,Marcela Vasconcelos,2024-09-05,47.6,171,16.3,Magreza,84.1,Dieta hipocalorica com restricao de carboidratos simples,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
2a28d6b1-fb8a-4e57-8099-3ec79183534f,910.234.675-34,Fernanda Dias,2024-01-20,54.800000000000004,172,18.5,Normal,72.1,Dieta mediterranea com controle de gorduras saturadas,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
8303c381-382a-432d-8eff-04a9fb07e07b,219.763.850-59,Liam Mendes,2024-04-23,71.2,186,20.6,Normal,84.7,Dieta hipocalorica com restricao de carboidratos simples,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
2df57eae-6e51-49e6-bb57-ddb5e3b45d76,219.763.850-59,Liam Mendes,2024-03-13,69.8,186,20.2,Normal,80.8,Plano low carb com aumento de proteinas magras,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
8b8351dc-58f9-4018-9f1b-06d36d1e6583,219.763.850-59,Liam Mendes,2023-10-11,69.6,186,20.1,Normal,66.7,Dieta hipocalorica com restricao de carboidratos simples,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
1f9c9bed-925a-45db-ac38-18c8a12933bd,219.763.850-59,Liam Mendes,2023-09-22,69.0,186,19.9,Normal,75.1,Plano low carb com aumento de proteinas magras,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
d3861738-8513-460c-9461-6af5c696b3ab,219.763.850-59,Liam Mendes,2023-07-25,68.3,186,19.7,Normal,78.7,Dieta balanceada com fracionamento em 5 refeicoes,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
7d3f1813-1b6f-460a-a4be-6fb0d13f112d,219.763.850-59,Liam Mendes,2023-05-28,67.3,186,19.5,Normal,97.1,Dieta balanceada com fracionamento em 5 refeicoes,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
566c826a-a034-4ad9-b3c1-f571076dc7e1,231.684.507-07,Vitor Hugo da Paz,2023-09-23,72.9,186,21.1,Normal,86.5,Dieta hipocalorica com restricao de carboidratos simples,1400,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
7a01f602-16b7-443f-b05c-79a3813f49c4,231.684.507-07,Vitor Hugo da Paz,2023-09-14,72.80000000000001,186,21.0,Normal,71.3,Dieta balanceada com fracionamento em 5 refeicoes,1400,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
c5c1804d-a13b-424c-8d9b-7ac85921a5ae,231.684.507-07,Vitor Hugo da Paz,2024-10-30,71.50000000000001,186,20.7,Normal,85.9,Dieta hipocalorica com restricao de carboidratos simples,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
fc6386da-2c05-44fb-87cb-ae02dcea0345,231.684.507-07,Vitor Hugo da Paz,2023-06-05,70.50000000000001,186,20.4,Normal,69.6,Plano low carb com aumento de proteinas magras,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
5fc2a03c-13b2-4096-a4f2-4d1b5cae6d65,231.684.507-07,Vitor Hugo da Paz,2024-12-25,69.60000000000001,186,20.1,Normal,90.7,Dieta balanceada com fracionamento em 5 refeicoes,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
b162e75c-d291-4498-b32e-4290b9e0f9c8,865.439.207-00,Joana Macedo,2024-07-07,83.60000000000001,175,27.3,Sobrepeso,78.2,Dieta mediterranea com controle de gorduras saturadas,1400,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
e4fff393-2c16-481d-b0fe-40dd29d30f04,865.439.207-00,Joana Macedo,2023-05-05,83.00000000000001,175,27.1,Sobrepeso,81.3,Plano low carb com aumento de proteinas magras,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
22ccb965-192e-4946-a8ca-0e8d2746c376,865.439.207-00,Joana Macedo,2023-02-26,82.00000000000001,175,26.8,Sobrepeso,92.6,Dieta hipocalorica com restricao de carboidratos simples,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
625f8fea-7368-4e4b-a789-1e4c1a8d5976,865.439.207-00,Joana Macedo,2023-03-24,81.20000000000002,175,26.5,Sobrepeso,71.7,Dieta balanceada com fracionamento em 5 refeicoes,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
94565b68-8a59-4cd2-8c40-7f9b656507b7,251.093.476-70,Srta. Ana Julia Gonçalves,2023-02-10,75.10000000000001,158,30.1,Obesidade Grau I,83.8,Dieta balanceada com fracionamento em 5 refeicoes,1600,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
76a422ac-0e9b-4ec7-aff8-f30eaad1cd72,251.093.476-70,Srta. Ana Julia Gonçalves,2023-04-20,74.7,158,29.9,Sobrepeso,90.3,Plano low carb com aumento de proteinas magras,2000,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
f3720a37-c21e-4a7e-a0ad-8f8fb0aa8953,251.093.476-70,Srta. Ana Julia Gonçalves,2023-07-14,74.60000000000001,158,29.9,Sobrepeso,103.3,Dieta mediterranea com controle de gorduras saturadas,1400,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
26bcdff9-d1b7-409a-bfb7-0d01aebb04ae,251.093.476-70,Srta. Ana Julia Gonçalves,2023-09-02,74.30000000000001,158,29.8,Sobrepeso,82.8,Dieta balanceada com fracionamento em 5 refeicoes,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
5879e68e-de32-48dc-a7f2-50a19aa9a8f3,251.093.476-70,Srta. Ana Julia Gonçalves,2024-10-20,74.20000000000002,158,29.7,Sobrepeso,72.3,Plano low carb com aumento de proteinas magras,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
d419cf52-e548-449b-a3ab-764169eefe9d,251.093.476-70,Srta. Ana Julia Gonçalves,2023-01-17,73.40000000000002,158,29.4,Sobrepeso,91.4,Dieta hipocalorica com restricao de carboidratos simples,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
c2af8a7c-b2f6-43c7-83f4-b78183f46355,837.405.619-39,Ana Carolina Martins,2024-02-20,47.4,168,16.8,Magreza,86.4,Dieta hipocalorica com restricao de carboidratos simples,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
60fcbf9d-922e-4be5-8415-d159e3a2e1cd,601.538.724-62,Sr. Bruno Andrade,2024-11-25,91.7,179,28.6,Sobrepeso,91.6,Dieta mediterranea com controle de gorduras saturadas,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
b93f4014-f4b6-470a-a0af-180b694d4ae9,601.538.724-62,Sr. Bruno Andrade,2023-02-07,91.4,179,28.5,Sobrepeso,78.3,Dieta mediterranea com controle de gorduras saturadas,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
70abf762-7ed3-4244-a04a-6525befe7a76,601.538.724-62,Sr. Bruno Andrade,2024-09-25,90.4,179,28.2,Sobrepeso,78.7,Dieta hipocalorica com restricao de carboidratos simples,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
fd6f556a-e7a6-4f3d-98cf-f75d38c32ce5,601.538.724-62,Sr. Bruno Andrade,2023-01-15,89.30000000000001,179,27.9,Sobrepeso,91.2,Dieta mediterranea com controle de gorduras saturadas,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
2778842a-8e77-49bc-b0e7-38e1dd9f1f6a,601.538.724-62,Sr. Bruno Andrade,2024-04-12,87.9,179,27.4,Sobrepeso,67.0,Dieta mediterranea com controle de gorduras saturadas,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
b9750069-c2a7-41c9-ab9a-67705c77c964,601.538.724-62,Sr. Bruno Andrade,2023-04-27,87.80000000000001,179,27.4,Sobrepeso,78.9,Dieta balanceada com fracionamento em 5 refeicoes,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
f3481951-2cea-4b28-a57a-2a3c08dba029,092.465.378-74,José Miguel Macedo,2024-03-12,65.4,188,18.5,Normal,83.5,Plano low carb com aumento de proteinas magras,2000,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
fa18859a-7f2f-4475-9baa-1da921db58d5,092.465.378-74,José Miguel Macedo,2024-07-12,64.9,188,18.4,Magreza,85.6,Dieta mediterranea com controle de gorduras saturadas,1800,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
b3e335bd-277e-4512-afff-3e95ce633376,092.465.378-74,José Miguel Macedo,2023-02-16,63.60000000000001,188,18.0,Magreza,77.9,Dieta mediterranea com controle de gorduras saturadas,1800,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
aec894cd-dc12-49ed-bd74-2baf9064c6bf,092.465.378-74,José Miguel Macedo,2023-05-25,63.50000000000001,188,18.0,Magreza,82.3,Dieta balanceada com fracionamento em 5 refeicoes,1600,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
01a040cf-713c-4074-bd11-326181af3287,092.465.378-74,José Miguel Macedo,2023-06-18,62.50000000000001,188,17.7,Magreza,62.1,Dieta balanceada com fracionamento em 5 refeicoes,1600,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
4a22f675-4c54-4d2c-b84b-d754f6f9505a,365.947.018-00,Evelyn da Cruz,2024-10-09,79.7,171,27.3,Sobrepeso,76.7,Dieta balanceada com fracionamento em 5 refeicoes,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
0b0b6d11-8d18-40ca-85e4-ed7a8f964a5f,365.947.018-00,Evelyn da Cruz,2023-03-24,79.7,171,27.3,Sobrepeso,85.6,Dieta hipocalorica com restricao de carboidratos simples,1400,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
8c67c691-a3fe-4869-94fa-37294bd0fd6b,365.947.018-00,Evelyn da Cruz,2024-12-24,79.4,171,27.2,Sobrepeso,74.1,Plano low carb com aumento de proteinas magras,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
ed253fbe-23b9-41bf-9b75-2c85900b0699,365.947.018-00,Evelyn da Cruz,2024-12-09,78.4,171,26.8,Sobrepeso,82.5,Dieta mediterranea com controle de gorduras saturadas,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
9b7018aa-c43f-4eb1-9a62-87f915172e1c,365.947.018-00,Evelyn da Cruz,2024-06-19,78.2,171,26.7,Sobrepeso,85.6,Dieta balanceada com fracionamento em 5 refeicoes,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
627bd413-f7d0-438c-b245-0706455ebade,043.612.789-03,João Pedro Jesus,2024-12-09,91.1,181,27.8,Sobrepeso,79.3,Dieta hipocalorica com restricao de carboidratos simples,2200,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
a0b64525-d249-400a-aeea-a11fd92253c6,043.612.789-03,João Pedro Jesus,2024-09-18,90.8,181,27.7,Sobrepeso,83.4,Dieta hipocalorica com restricao de carboidratos simples,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
59530f14-9cd9-401b-8958-8c5e614d7533,537.108.492-41,Mateus Ramos,2023-08-30,75.2,185,22.0,Normal,74.3,Dieta mediterranea com controle de gorduras saturadas,1400,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
4a051a6f-1770-4489-ab3f-8ee1c6c7f5ec,537.108.492-41,Mateus Ramos,2024-09-25,73.7,185,21.5,Normal,80.3,Plano low carb com aumento de proteinas magras,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
9ee2c6ff-41f7-4fcf-9d7e-84531a11e1c9,537.108.492-41,Mateus Ramos,2024-10-03,72.9,185,21.3,Normal,86.9,Dieta mediterranea com controle de gorduras saturadas,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
e0477c64-a252-4d12-8b03-b8f575fcb7f6,301.296.845-89,Caroline Cassiano,2024-12-02,76.10000000000001,175,24.8,Normal,83.3,Dieta balanceada com fracionamento em 5 refeicoes,2000,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
1a76e615-c896-42c2-b8cb-98edba81de74,743.268.519-37,Davi Miguel Gonçalves,2023-02-25,121.39999999999999,169,42.5,Obesidade Grau III,90.3,Plano low carb com aumento de proteinas magras,1800,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
8fb24a56-aa5b-40e8-a545-50bcb47dd6d0,743.268.519-37,Davi Miguel Gonçalves,2023-12-09,121.1,169,42.4,Obesidade Grau III,96.8,Dieta balanceada com fracionamento em 5 refeicoes,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
4c962587-feec-46f9-a9fb-ffd0500dd4d8,142.897.305-23,Luiza Santos,2023-06-30,53.0,160,20.7,Normal,87.7,Dieta mediterranea com controle de gorduras saturadas,1400,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
8b9d1b58-738d-4f4c-83fb-78a1787ea9a2,594.370.182-60,Pedro Sousa,2023-08-29,69.7,184,20.6,Normal,65.6,Dieta balanceada com fracionamento em 5 refeicoes,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
c44b7d9d-5cfd-4193-8ab8-132e2ce5727d,594.370.182-60,Pedro Sousa,2023-07-23,68.8,184,20.3,Normal,91.3,Plano low carb com aumento de proteinas magras,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
b4b81550-3f6f-4549-ba86-5caae238790c,594.370.182-60,Pedro Sousa,2023-08-22,67.6,184,20.0,Normal,79.3,Dieta hipocalorica com restricao de carboidratos simples,1600,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
a8575b31-4ed8-4e75-9409-be22cec8b47e,594.370.182-60,Pedro Sousa,2024-01-20,66.5,184,19.6,Normal,85.4,Dieta mediterranea com controle de gorduras saturadas,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
a62b6f1a-a639-4b9f-9a68-9b2f05fe0015,078.614.532-35,Cecilia Ferreira,2024-03-22,88.5,170,30.6,Obesidade Grau I,104.6,Dieta mediterranea com controle de gorduras saturadas,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
6a77339c-9208-4a32-91bf-f41e05b15aad,078.614.532-35,Cecilia Ferreira,2023-07-02,87.1,170,30.1,Obesidade Grau I,84.0,Dieta balanceada com fracionamento em 5 refeicoes,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
58e72f39-5bf3-40f8-8e72-e3a52c6f2dd3,078.614.532-35,Cecilia Ferreira,2024-10-09,86.89999999999999,170,30.1,Obesidade Grau I,89.3,Plano low carb com aumento de proteinas magras,1800,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
bb108141-3785-4130-9273-102de3609829,078.614.532-35,Cecilia Ferreira,2023-02-02,86.6,170,30.0,Obesidade Grau I,92.7,Dieta hipocalorica com restricao de carboidratos simples,1800,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
972ff9a4-e3b2-4305-8798-efb71e769209,321.904.875-79,Sr. Carlos Eduardo Azevedo,2024-04-14,105.1,168,37.2,Obesidade Grau II,88.7,Dieta balanceada com fracionamento em 5 refeicoes,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
3368ec54-4818-41a1-ace3-3551714998b3,321.904.875-79,Sr. Carlos Eduardo Azevedo,2023-10-30,104.0,168,36.8,Obesidade Grau II,108.9,Dieta mediterranea com controle de gorduras saturadas,2200,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
814a9256-af8e-4356-999b-e9d4425cf96b,086.372.954-10,Clarice Vasconcelos,2023-08-24,83.39999999999999,164,31.0,Obesidade Grau I,88.1,Dieta hipocalorica com restricao de carboidratos simples,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
